N, WxH, Clock, Param0, Param1, Param2
55, 160x160, 1197908, 0.5, 0, 0, c
56, 160x160, 992106, 0.5, 0, 0, c
57, 160x160, 928082, 0.5, 0, 0, c
58, 160x160, 1007539, 0.5, 0, 0, c
59, 160x160, 991500, 0.5, 0, 0, c
60, 160x160, 1198404, 0.5, 0, 0, c
61, 160x160, 991730, 0.5, 0, 0, c
62, 160x160, 1198613, 0.5, 0, 0, c
63, 160x160, 927603, 0.5, 0, 0, c
64, 160x160, 928285, 0.5, 0, 0, c
65, 160x160, 928149, 0.5, 0, 0, c
66, 160x160, 1369108, 0.5, 0, 0, c
67, 160x160, 928061, 0.5, 0, 0, c
68, 160x160, 976432, 0.5, 0, 0, c
69, 160x160, 927818, 0.5, 0, 0, c
70, 160x160, 1243125, 0.5, 0, 0, c
71, 160x160, 1437890, 0.5, 0, 0, c
72, 160x160, 1307020, 0.5, 0, 0, c
73, 160x160, 1198083, 0.5, 0, 0, c
74, 160x160, 1014688, 0.5, 0, 0, c
75, 160x160, 1437785, 0.5, 0, 0, c
76, 160x160, 991615, 0.5, 0, 0, c
77, 160x160, 1197896, 0.5, 0, 0, c
78, 160x160, 927622, 0.5, 0, 0, c
79, 160x160, 1198092, 0.5, 0, 0, c
80, 160x160, 1307684, 0.5, 0, 0, c
81, 160x160, 1248529, 0.5, 0, 0, c
82, 160x160, 991503, 0.5, 0, 0, c
83, 160x160, 1198058, 0.5, 0, 0, c
84, 160x160, 1198213, 0.5, 0, 0, c
85, 160x160, 928103, 0.5, 0, 0, c
86, 160x160, 1198642, 0.5, 0, 0, c
87, 160x160, 1198454, 0.5, 0, 0, c
88, 160x160, 1437470, 0.5, 0, 0, c
89, 160x160, 1437810, 0.5, 0, 0, c
90, 160x160, 928218, 0.5, 0, 0, c
91, 160x160, 983598, 0.5, 0, 0, c
92, 160x160, 928070, 0.5, 0, 0, c
93, 160x160, 991606, 0.5, 0, 0, c
94, 160x160, 991503, 0.5, 0, 0, c
95, 160x160, 1307692, 0.5, 0, 0, c
96, 160x160, 927691, 0.5, 0, 0, c
97, 160x160, 1460725, 0.5, 0, 0, c
98, 160x160, 1369636, 0.5, 0, 0, c
99, 160x160, 1201058, 0.5, 0, 0, c
100, 160x160, 992115, 0.5, 0, 0, c
1, 160x160, 211555, 0.5, 0, 0, asm1
2, 160x160, 298292, 0.5, 0, 0, asm1
3, 160x160, 211491, 0.5, 0, 0, asm1
4, 160x160, 212306, 0.5, 0, 0, asm1
5, 160x160, 345425, 0.5, 0, 0, asm1
6, 160x160, 273441, 0.5, 0, 0, asm1
7, 160x160, 211788, 0.5, 0, 0, asm1
8, 160x160, 211539, 0.5, 0, 0, asm1
9, 160x160, 273150, 0.5, 0, 0, asm1
10, 160x160, 211451, 0.5, 0, 0, asm1
11, 160x160, 211894, 0.5, 0, 0, asm1
12, 160x160, 273116, 0.5, 0, 0, asm1
13, 160x160, 211918, 0.5, 0, 0, asm1
14, 160x160, 273521, 0.5, 0, 0, asm1
15, 160x160, 324154, 0.5, 0, 0, asm1
16, 160x160, 273329, 0.5, 0, 0, asm1
17, 160x160, 312032, 0.5, 0, 0, asm1
18, 160x160, 257394, 0.5, 0, 0, asm1
19, 160x160, 227091, 0.5, 0, 0, asm1
20, 160x160, 273492, 0.5, 0, 0, asm1
21, 160x160, 297876, 0.5, 0, 0, asm1
22, 160x160, 226024, 0.5, 0, 0, asm1
23, 160x160, 327695, 0.5, 0, 0, asm1
24, 160x160, 273275, 0.5, 0, 0, asm1
25, 160x160, 211576, 0.5, 0, 0, asm1
26, 160x160, 225928, 0.5, 0, 0, asm1
27, 160x160, 272800, 0.5, 0, 0, asm1
28, 160x160, 285040, 0.5, 0, 0, asm1
29, 160x160, 226521, 0.5, 0, 0, asm1
30, 160x160, 226303, 0.5, 0, 0, asm1
31, 160x160, 211466, 0.5, 0, 0, asm1
32, 160x160, 327970, 0.5, 0, 0, asm1
33, 160x160, 238463, 0.5, 0, 0, asm1
34, 160x160, 285172, 0.5, 0, 0, asm1
35, 160x160, 409856, 0.5, 0, 0, asm1
36, 160x160, 312044, 0.5, 0, 0, asm1
37, 160x160, 312112, 0.5, 0, 0, asm1
38, 160x160, 276283, 0.5, 0, 0, asm1
39, 160x160, 385780, 0.5, 0, 0, asm1
40, 160x160, 410025, 0.5, 0, 0, asm1
41, 160x160, 211521, 0.5, 0, 0, asm1
42, 160x160, 273413, 0.5, 0, 0, asm1
43, 160x160, 226139, 0.5, 0, 0, asm1
44, 160x160, 273325, 0.5, 0, 0, asm1
45, 160x160, 437194, 0.5, 0, 0, asm1
46, 160x160, 274083, 0.5, 0, 0, asm1
47, 160x160, 273325, 0.5, 0, 0, asm1
48, 160x160, 273250, 0.5, 0, 0, asm1
49, 160x160, 274242, 0.5, 0, 0, asm1
50, 160x160, 327670, 0.5, 0, 0, asm1
51, 160x160, 385620, 0.5, 0, 0, asm1
52, 160x160, 297966, 0.5, 0, 0, asm1
53, 160x160, 273367, 0.5, 0, 0, asm1
54, 160x160, 327610, 0.5, 0, 0, asm1
55, 160x160, 273904, 0.5, 0, 0, asm1
56, 160x160, 312080, 0.5, 0, 0, asm1
57, 160x160, 345265, 0.5, 0, 0, asm1
58, 160x160, 211491, 0.5, 0, 0, asm1
59, 160x160, 211476, 0.5, 0, 0, asm1
60, 160x160, 226154, 0.5, 0, 0, asm1
61, 160x160, 285044, 0.5, 0, 0, asm1
62, 160x160, 226057, 0.5, 0, 0, asm1
63, 160x160, 273088, 0.5, 0, 0, asm1
64, 160x160, 273354, 0.5, 0, 0, asm1
65, 160x160, 273496, 0.5, 0, 0, asm1
66, 160x160, 273217, 0.5, 0, 0, asm1
67, 160x160, 393373, 0.5, 0, 0, asm1
68, 160x160, 273241, 0.5, 0, 0, asm1
69, 160x160, 273579, 0.5, 0, 0, asm1
70, 160x160, 385710, 0.5, 0, 0, asm1
71, 160x160, 211830, 0.5, 0, 0, asm1
72, 160x160, 211843, 0.5, 0, 0, asm1
73, 160x160, 273208, 0.5, 0, 0, asm1
74, 160x160, 211585, 0.5, 0, 0, asm1
75, 160x160, 273380, 0.5, 0, 0, asm1
76, 160x160, 211391, 0.5, 0, 0, asm1
77, 160x160, 546642, 0.5, 0, 0, asm1
78, 160x160, 312276, 0.5, 0, 0, asm1
79, 160x160, 226094, 0.5, 0, 0, asm1
80, 160x160, 274317, 0.5, 0, 0, asm1
81, 160x160, 298134, 0.5, 0, 0, asm1
82, 160x160, 409456, 0.5, 0, 0, asm1
83, 160x160, 226436, 0.5, 0, 0, asm1
84, 160x160, 273375, 0.5, 0, 0, asm1
85, 160x160, 345130, 0.5, 0, 0, asm1
86, 160x160, 273291, 0.5, 0, 0, asm1
87, 160x160, 386170, 0.5, 0, 0, asm1
88, 160x160, 212472, 0.5, 0, 0, asm1
89, 160x160, 211582, 0.5, 0, 0, asm1
90, 160x160, 273142, 0.5, 0, 0, asm1
91, 160x160, 211567, 0.5, 0, 0, asm1
92, 160x160, 328325, 0.5, 0, 0, asm1
93, 160x160, 273321, 0.5, 0, 0, asm1
94, 160x160, 273296, 0.5, 0, 0, asm1
95, 160x160, 285508, 0.5, 0, 0, asm1
96, 160x160, 226443, 0.5, 0, 0, asm1
97, 160x160, 285028, 0.5, 0, 0, asm1
98, 160x160, 273162, 0.5, 0, 0, asm1
99, 160x160, 227700, 0.5, 0, 0, asm1
100, 160x160, 213397, 0.5, 0, 0, asm1
1, 160x160, 136088, 0.5, 0, 0, asm2
2, 160x160, 118679, 0.5, 0, 0, asm2
3, 160x160, 123520, 0.5, 0, 0, asm2
4, 160x160, 92131, 0.5, 0, 0, asm2
5, 160x160, 136656, 0.5, 0, 0, asm2
6, 160x160, 120125, 0.5, 0, 0, asm2
7, 160x160, 119225, 0.5, 0, 0, asm2
8, 160x160, 130384, 0.5, 0, 0, asm2
9, 160x160, 98512, 0.5, 0, 0, asm2
10, 160x160, 119087, 0.5, 0, 0, asm2
11, 160x160, 92648, 0.5, 0, 0, asm2
12, 160x160, 119400, 0.5, 0, 0, asm2
13, 160x160, 98273, 0.5, 0, 0, asm2
14, 160x160, 98967, 0.5, 0, 0, asm2
15, 160x160, 120300, 0.5, 0, 0, asm2
16, 160x160, 98479, 0.5, 0, 0, asm2
17, 160x160, 119463, 0.5, 0, 0, asm2
18, 160x160, 92436, 0.5, 0, 0, asm2
19, 160x160, 99897, 0.5, 0, 0, asm2
20, 160x160, 124864, 0.5, 0, 0, asm2
21, 160x160, 119467, 0.5, 0, 0, asm2
22, 160x160, 93012, 0.5, 0, 0, asm2
23, 160x160, 119571, 0.5, 0, 0, asm2
24, 160x160, 92137, 0.5, 0, 0, asm2
25, 160x160, 92933, 0.5, 0, 0, asm2
26, 160x160, 92591, 0.5, 0, 0, asm2
27, 160x160, 118755, 0.5, 0, 0, asm2
28, 160x160, 92719, 0.5, 0, 0, asm2
29, 160x160, 119909, 0.5, 0, 0, asm2
30, 160x160, 99103, 0.5, 0, 0, asm2
31, 160x160, 124128, 0.5, 0, 0, asm2
32, 160x160, 99073, 0.5, 0, 0, asm2
33, 160x160, 92545, 0.5, 0, 0, asm2
34, 160x160, 118188, 0.5, 0, 0, asm2
35, 160x160, 92276, 0.5, 0, 0, asm2
36, 160x160, 94324, 0.5, 0, 0, asm2
37, 160x160, 121033, 0.5, 0, 0, asm2
38, 160x160, 118788, 0.5, 0, 0, asm2
39, 160x160, 92561, 0.5, 0, 0, asm2
40, 160x160, 92672, 0.5, 0, 0, asm2
41, 160x160, 143360, 0.5, 0, 0, asm2
42, 160x160, 158555, 0.5, 0, 0, asm2
43, 160x160, 92697, 0.5, 0, 0, asm2
44, 160x160, 91888, 0.5, 0, 0, asm2
45, 160x160, 121291, 0.5, 0, 0, asm2
46, 160x160, 98521, 0.5, 0, 0, asm2
47, 160x160, 92461, 0.5, 0, 0, asm2
48, 160x160, 124272, 0.5, 0, 0, asm2
49, 160x160, 120059, 0.5, 0, 0, asm2
50, 160x160, 119262, 0.5, 0, 0, asm2
51, 160x160, 129916, 0.5, 0, 0, asm2
52, 160x160, 99291, 0.5, 0, 0, asm2
53, 160x160, 120296, 0.5, 0, 0, asm2
54, 160x160, 92722, 0.5, 0, 0, asm2
55, 160x160, 98770, 0.5, 0, 0, asm2
56, 160x160, 119159, 0.5, 0, 0, asm2
57, 160x160, 143330, 0.5, 0, 0, asm2
58, 160x160, 98603, 0.5, 0, 0, asm2
59, 160x160, 98012, 0.5, 0, 0, asm2
60, 160x160, 119037, 0.5, 0, 0, asm2
61, 160x160, 159640, 0.5, 0, 0, asm2
62, 160x160, 92791, 0.5, 0, 0, asm2
63, 160x160, 92439, 0.5, 0, 0, asm2
64, 160x160, 99033, 0.5, 0, 0, asm2
65, 160x160, 118929, 0.5, 0, 0, asm2
66, 160x160, 124528, 0.5, 0, 0, asm2
67, 160x160, 92375, 0.5, 0, 0, asm2
68, 160x160, 119791, 0.5, 0, 0, asm2
69, 160x160, 169840, 0.5, 0, 0, asm2
70, 160x160, 93349, 0.5, 0, 0, asm2
71, 160x160, 119546, 0.5, 0, 0, asm2
72, 160x160, 98921, 0.5, 0, 0, asm2
73, 160x160, 91260, 0.5, 0, 0, asm2
74, 160x160, 119846, 0.5, 0, 0, asm2
75, 160x160, 92030, 0.5, 0, 0, asm2
76, 160x160, 119663, 0.5, 0, 0, asm2
77, 160x160, 92706, 0.5, 0, 0, asm2
78, 160x160, 143145, 0.5, 0, 0, asm2
79, 160x160, 119667, 0.5, 0, 0, asm2
80, 160x160, 119163, 0.5, 0, 0, asm2
81, 160x160, 92085, 0.5, 0, 0, asm2
82, 160x160, 92664, 0.5, 0, 0, asm2
83, 160x160, 119671, 0.5, 0, 0, asm2
84, 160x160, 94042, 0.5, 0, 0, asm2
85, 160x160, 119708, 0.5, 0, 0, asm2
86, 160x160, 98930, 0.5, 0, 0, asm2
87, 160x160, 98943, 0.5, 0, 0, asm2
88, 160x160, 92640, 0.5, 0, 0, asm2
89, 160x160, 119096, 0.5, 0, 0, asm2
90, 160x160, 120029, 0.5, 0, 0, asm2
91, 160x160, 129800, 0.5, 0, 0, asm2
92, 160x160, 99133, 0.5, 0, 0, asm2
93, 160x160, 180250, 0.5, 0, 0, asm2
94, 160x160, 119246, 0.5, 0, 0, asm2
95, 160x160, 92364, 0.5, 0, 0, asm2
96, 160x160, 93042, 0.5, 0, 0, asm2
97, 160x160, 92445, 0.5, 0, 0, asm2
98, 160x160, 93040, 0.5, 0, 0, asm2
99, 160x160, 92961, 0.5, 0, 0, asm2
100, 160x160, 119283, 0.5, 0, 0, asm2
