N, WxH, Clock, Param0, Param1, Param2
53, 160x160, 560258, 0, 0, 0, c
54, 160x160, 831812, 0, 0, 0, c
55, 160x160, 726304, 0, 0, 0, c
56, 160x160, 727283, 0, 0, 0, c
57, 160x160, 564094, 0, 0, 0, c
58, 160x160, 790470, 0, 0, 0, c
59, 160x160, 918805, 0, 0, 0, c
60, 160x160, 793434, 0, 0, 0, c
61, 160x160, 727771, 0, 0, 0, c
62, 160x160, 759312, 0, 0, 0, c
63, 160x160, 968855, 0, 0, 0, c
64, 160x160, 734921, 0, 0, 0, c
65, 160x160, 1089500, 0, 0, 0, c
66, 160x160, 943330, 0, 0, 0, c
67, 160x160, 831256, 0, 0, 0, c
68, 160x160, 794034, 0, 0, 0, c
69, 160x160, 561176, 0, 0, 0, c
70, 160x160, 562643, 0, 0, 0, c
71, 160x160, 1245328, 0, 0, 0, c
72, 160x160, 599246, 0, 0, 0, c
73, 160x160, 728105, 0, 0, 0, c
74, 160x160, 759176, 0, 0, 0, c
75, 160x160, 563473, 0, 0, 0, c
76, 160x160, 793790, 0, 0, 0, c
77, 160x160, 601245, 0, 0, 0, c
78, 160x160, 1270664, 0, 0, 0, c
79, 160x160, 758104, 0, 0, 0, c
80, 160x160, 727079, 0, 0, 0, c
81, 160x160, 563316, 0, 0, 0, c
82, 160x160, 1248972, 0, 0, 0, c
83, 160x160, 602131, 0, 0, 0, c
84, 160x160, 562751, 0, 0, 0, c
85, 160x160, 725929, 0, 0, 0, c
86, 160x160, 601603, 0, 0, 0, c
87, 160x160, 728617, 0, 0, 0, c
88, 160x160, 561612, 0, 0, 0, c
89, 160x160, 1245207, 0, 0, 0, c
90, 160x160, 600667, 0, 0, 0, c
91, 160x160, 563348, 0, 0, 0, c
92, 160x160, 602603, 0, 0, 0, c
93, 160x160, 972165, 0, 0, 0, c
94, 160x160, 601718, 0, 0, 0, c
95, 160x160, 756464, 0, 0, 0, c
96, 160x160, 755980, 0, 0, 0, c
97, 160x160, 794538, 0, 0, 0, c
98, 160x160, 1093332, 0, 0, 0, c
99, 160x160, 793516, 0, 0, 0, c
100, 160x160, 790938, 0, 0, 0, c
1, 160x160, 264785, 0, 0, 0, asm1
2, 160x160, 541406, 0, 0, 0, asm1
3, 160x160, 367121, 0, 0, 0, asm1
4, 160x160, 332176, 0, 0, 0, asm1
5, 160x160, 246794, 0, 0, 0, asm1
6, 160x160, 348650, 0, 0, 0, asm1
7, 160x160, 331752, 0, 0, 0, asm1
8, 160x160, 263688, 0, 0, 0, asm1
9, 160x160, 317533, 0, 0, 0, asm1
10, 160x160, 246757, 0, 0, 0, asm1
11, 160x160, 332036, 0, 0, 0, asm1
12, 160x160, 264215, 0, 0, 0, asm1
13, 160x160, 321258, 0, 0, 0, asm1
14, 160x160, 334640, 0, 0, 0, asm1
15, 160x160, 264339, 0, 0, 0, asm1
16, 160x160, 347854, 0, 0, 0, asm1
17, 160x160, 401985, 0, 0, 0, asm1
18, 160x160, 382195, 0, 0, 0, asm1
19, 160x160, 382315, 0, 0, 0, asm1
20, 160x160, 318583, 0, 0, 0, asm1
21, 160x160, 363472, 0, 0, 0, asm1
22, 160x160, 331356, 0, 0, 0, asm1
23, 160x160, 318229, 0, 0, 0, asm1
24, 160x160, 246564, 0, 0, 0, asm1
25, 160x160, 246185, 0, 0, 0, asm1
26, 160x160, 347016, 0, 0, 0, asm1
27, 160x160, 347186, 0, 0, 0, asm1
28, 160x160, 509276, 0, 0, 0, asm1
29, 160x160, 246609, 0, 0, 0, asm1
30, 160x160, 424560, 0, 0, 0, asm1
31, 160x160, 263391, 0, 0, 0, asm1
32, 160x160, 246834, 0, 0, 0, asm1
33, 160x160, 317909, 0, 0, 0, asm1
34, 160x160, 317771, 0, 0, 0, asm1
35, 160x160, 636116, 0, 0, 0, asm1
36, 160x160, 246355, 0, 0, 0, asm1
37, 160x160, 331860, 0, 0, 0, asm1
38, 160x160, 318292, 0, 0, 0, asm1
39, 160x160, 545136, 0, 0, 0, asm1
40, 160x160, 428370, 0, 0, 0, asm1
41, 160x160, 247176, 0, 0, 0, asm1
42, 160x160, 332512, 0, 0, 0, asm1
43, 160x160, 332740, 0, 0, 0, asm1
44, 160x160, 246576, 0, 0, 0, asm1
45, 160x160, 264679, 0, 0, 0, asm1
46, 160x160, 331472, 0, 0, 0, asm1
47, 160x160, 246567, 0, 0, 0, asm1
48, 160x160, 247345, 0, 0, 0, asm1
49, 160x160, 320117, 0, 0, 0, asm1
50, 160x160, 250891, 0, 0, 0, asm1
51, 160x160, 637650, 0, 0, 0, asm1
52, 160x160, 246657, 0, 0, 0, asm1
53, 160x160, 478075, 0, 0, 0, asm1
54, 160x160, 318313, 0, 0, 0, asm1
55, 160x160, 246409, 0, 0, 0, asm1
56, 160x160, 332144, 0, 0, 0, asm1
57, 160x160, 401885, 0, 0, 0, asm1
58, 160x160, 319005, 0, 0, 0, asm1
59, 160x160, 318163, 0, 0, 0, asm1
60, 160x160, 544929, 0, 0, 0, asm1
61, 160x160, 318213, 0, 0, 0, asm1
62, 160x160, 512046, 0, 0, 0, asm1
63, 160x160, 477400, 0, 0, 0, asm1
64, 160x160, 382520, 0, 0, 0, asm1
65, 160x160, 318108, 0, 0, 0, asm1
66, 160x160, 333352, 0, 0, 0, asm1
67, 160x160, 635942, 0, 0, 0, asm1
68, 160x160, 263958, 0, 0, 0, asm1
69, 160x160, 318325, 0, 0, 0, asm1
70, 160x160, 635850, 0, 0, 0, asm1
71, 160x160, 265540, 0, 0, 0, asm1
72, 160x160, 401805, 0, 0, 0, asm1
73, 160x160, 545721, 0, 0, 0, asm1
74, 160x160, 248103, 0, 0, 0, asm1
75, 160x160, 318288, 0, 0, 0, asm1
76, 160x160, 487510, 0, 0, 0, asm1
77, 160x160, 246973, 0, 0, 0, asm1
78, 160x160, 247949, 0, 0, 0, asm1
79, 160x160, 319654, 0, 0, 0, asm1
80, 160x160, 381630, 0, 0, 0, asm1
81, 160x160, 318050, 0, 0, 0, asm1
82, 160x160, 248018, 0, 0, 0, asm1
83, 160x160, 331532, 0, 0, 0, asm1
84, 160x160, 247049, 0, 0, 0, asm1
85, 160x160, 263997, 0, 0, 0, asm1
86, 160x160, 476550, 0, 0, 0, asm1
87, 160x160, 334904, 0, 0, 0, asm1
88, 160x160, 333124, 0, 0, 0, asm1
89, 160x160, 246275, 0, 0, 0, asm1
90, 160x160, 319213, 0, 0, 0, asm1
91, 160x160, 319692, 0, 0, 0, asm1
92, 160x160, 477669, 0, 0, 0, asm1
93, 160x160, 335297, 0, 0, 0, asm1
94, 160x160, 263106, 0, 0, 0, asm1
95, 160x160, 319092, 0, 0, 0, asm1
96, 160x160, 263830, 0, 0, 0, asm1
97, 160x160, 477019, 0, 0, 0, asm1
98, 160x160, 318355, 0, 0, 0, asm1
99, 160x160, 317783, 0, 0, 0, asm1
100, 160x160, 246851, 0, 0, 0, asm1
1, 160x160, 193621, 0, 0, 0, asm2
2, 160x160, 296470, 0, 0, 0, asm2
3, 160x160, 273592, 0, 0, 0, asm2
4, 160x160, 194033, 0, 0, 0, asm2
5, 160x160, 191978, 0, 0, 0, asm2
6, 160x160, 193976, 0, 0, 0, asm2
7, 160x160, 259424, 0, 0, 0, asm2
8, 160x160, 247634, 0, 0, 0, asm2
9, 160x160, 248050, 0, 0, 0, asm2
10, 160x160, 270914, 0, 0, 0, asm2
11, 160x160, 192434, 0, 0, 0, asm2
12, 160x160, 191827, 0, 0, 0, asm2
13, 160x160, 247300, 0, 0, 0, asm2
14, 160x160, 258656, 0, 0, 0, asm2
15, 160x160, 192600, 0, 0, 0, asm2
16, 160x160, 329145, 0, 0, 0, asm2
17, 160x160, 204482, 0, 0, 0, asm2
18, 160x160, 247242, 0, 0, 0, asm2
19, 160x160, 249667, 0, 0, 0, asm2
20, 160x160, 269300, 0, 0, 0, asm2
21, 160x160, 247046, 0, 0, 0, asm2
22, 160x160, 350784, 0, 0, 0, asm2
23, 160x160, 191860, 0, 0, 0, asm2
24, 160x160, 313315, 0, 0, 0, asm2
25, 160x160, 297045, 0, 0, 0, asm2
26, 160x160, 204560, 0, 0, 0, asm2
27, 160x160, 248691, 0, 0, 0, asm2
28, 160x160, 250521, 0, 0, 0, asm2
29, 160x160, 257812, 0, 0, 0, asm2
30, 160x160, 270192, 0, 0, 0, asm2
31, 160x160, 269430, 0, 0, 0, asm2
32, 160x160, 205285, 0, 0, 0, asm2
33, 160x160, 247350, 0, 0, 0, asm2
34, 160x160, 208758, 0, 0, 0, asm2
35, 160x160, 191718, 0, 0, 0, asm2
36, 160x160, 343337, 0, 0, 0, asm2
37, 160x160, 193436, 0, 0, 0, asm2
38, 160x160, 329785, 0, 0, 0, asm2
39, 160x160, 269884, 0, 0, 0, asm2
40, 160x160, 205775, 0, 0, 0, asm2
41, 160x160, 192778, 0, 0, 0, asm2
42, 160x160, 249496, 0, 0, 0, asm2
43, 160x160, 249637, 0, 0, 0, asm2
44, 160x160, 191521, 0, 0, 0, asm2
45, 160x160, 312405, 0, 0, 0, asm2
46, 160x160, 191775, 0, 0, 0, asm2
47, 160x160, 258536, 0, 0, 0, asm2
48, 160x160, 330200, 0, 0, 0, asm2
49, 160x160, 247384, 0, 0, 0, asm2
50, 160x160, 485733, 0, 0, 0, asm2
51, 160x160, 525491, 0, 0, 0, asm2
52, 160x160, 191803, 0, 0, 0, asm2
53, 160x160, 249320, 0, 0, 0, asm2
54, 160x160, 423400, 0, 0, 0, asm2
55, 160x160, 297505, 0, 0, 0, asm2
56, 160x160, 250212, 0, 0, 0, asm2
57, 160x160, 247433, 0, 0, 0, asm2
58, 160x160, 247180, 0, 0, 0, asm2
59, 160x160, 191667, 0, 0, 0, asm2
60, 160x160, 257688, 0, 0, 0, asm2
61, 160x160, 373493, 0, 0, 0, asm2
62, 160x160, 371381, 0, 0, 0, asm2
63, 160x160, 191276, 0, 0, 0, asm2
64, 160x160, 191342, 0, 0, 0, asm2
65, 160x160, 371037, 0, 0, 0, asm2
66, 160x160, 270436, 0, 0, 0, asm2
67, 160x160, 387540, 0, 0, 0, asm2
68, 160x160, 297110, 0, 0, 0, asm2
69, 160x160, 331790, 0, 0, 0, asm2
70, 160x160, 298785, 0, 0, 0, asm2
71, 160x160, 193891, 0, 0, 0, asm2
72, 160x160, 193927, 0, 0, 0, asm2
73, 160x160, 207554, 0, 0, 0, asm2
74, 160x160, 247408, 0, 0, 0, asm2
75, 160x160, 204570, 0, 0, 0, asm2
76, 160x160, 206242, 0, 0, 0, asm2
77, 160x160, 271100, 0, 0, 0, asm2
78, 160x160, 258004, 0, 0, 0, asm2
79, 160x160, 193506, 0, 0, 0, asm2
80, 160x160, 257904, 0, 0, 0, asm2
81, 160x160, 191591, 0, 0, 0, asm2
82, 160x160, 446794, 0, 0, 0, asm2
83, 160x160, 247267, 0, 0, 0, asm2
84, 160x160, 247542, 0, 0, 0, asm2
85, 160x160, 270366, 0, 0, 0, asm2
86, 160x160, 270000, 0, 0, 0, asm2
87, 160x160, 247921, 0, 0, 0, asm2
88, 160x160, 193191, 0, 0, 0, asm2
89, 160x160, 247670, 0, 0, 0, asm2
90, 160x160, 271004, 0, 0, 0, asm2
91, 160x160, 192113, 0, 0, 0, asm2
92, 160x160, 248700, 0, 0, 0, asm2
93, 160x160, 257528, 0, 0, 0, asm2
94, 160x160, 249184, 0, 0, 0, asm2
95, 160x160, 247300, 0, 0, 0, asm2
96, 160x160, 329040, 0, 0, 0, asm2
97, 160x160, 348770, 0, 0, 0, asm2
98, 160x160, 312885, 0, 0, 0, asm2
99, 160x160, 192194, 0, 0, 0, asm2
100, 160x160, 206612, 0, 0, 0, asm2
